country,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BIH,BLR,BOL,BRA,BRB,BRN,BTN,BWA,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GMB,GRC,GTM,GUF,GUY,HND,HRV,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBY,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MUS,MWI,MYS,NAM,NCL,NER,NGA,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLV,SRB,SVK,SVN,SWE,SWZ,SYC,SYR,TGO,THA,TJK,TLS,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VAT,VEN,VNM,XKX,YEM,YUG,ZAF,ZMB,ZWE
CYP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,11,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CZE,0,0,0,0,0,0,0,0,3,7,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,7,8,1,14,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,3,13,1,1,8,0,19,0,24,0,0,0,4,0,0,0,0,0,5,0,22,3,9,0,0,4,11,0,0,8,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,8,1,0,0,0,1,0,0,0,0,9,0,3,0,0,0,3,11,0,1,0,0,0,0,2,30,2,6,0,0,0,0,1,0,0,0,0,4,1,0,0,4,0,28,0,0,0,9,0,0,0,1,0,0
DEU,0,0,0,0,3,0,0,0,39,74,0,0,49,0,0,0,2,0,0,4,0,29,0,0,0,0,44,105,6,111,0,0,0,0,6,0,1,5,10,0,0,0,29,0,1,1,12,76,1,0,25,0,105,0,253,1,0,0,25,0,0,0,0,3,12,3,33,18,16,0,1,27,110,0,0,53,0,0,0,0,0,25,0,0,0,0,2,1,0,3,4,2,0,0,0,0,10,2,0,4,0,0,0,0,0,0,2,0,0,0,2,88,15,0,12,1,13,0,0,1,0,21,0,18,0,0,1,19,27,1,6,0,0,17,0,5,1,9,35,0,0,0,0,6,0,0,0,3,16,7,0,1,3,0,299,0,0,3,6,0,0,0,6,0,0
DJI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNK,0,0,0,0,0,0,0,0,10,6,0,0,8,0,0,2,0,0,0,0,0,5,0,0,0,0,1,11,0,29,0,0,0,0,5,0,0,0,3,29,0,0,0,0,4,0,0,17,3,0,9,0,11,0,28,0,0,0,5,0,0,0,0,0,1,1,8,4,5,0,5,4,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,12,17,0,0,0,1,0,1,0,0,3,0,7,0,0,0,1,3,0,1,0,0,6,0,0,1,1,18,0,0,0,0,4,0,0,0,0,1,2,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
DOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DZA,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,2,0,0,0,0,11,0,0,10,0,2,0,0,1,0,0,0,0,1,0,0,4,0,0,0,2,13,0,0,1,0,92,0,15,0,0,0,2,0,0,0,0,0,1,0,1,1,4,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,9,0,0,0,0,0,0,0,0,0,6,2,0,0,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0
ECU,0,0,0,0,0,3,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,2,0,0,0,0,14,0,4,0,0,1,0,0,0,1,0,0,0,74,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,11,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,8,0,0,0,0,0,0,0
EGY,0,0,0,0,6,0,0,0,7,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,9,0,0,34,0,0,0,0,0,0,0,0,3,12,0,0,0,0,2,0,0,7,0,0,1,0,3,0,11,0,0,0,2,0,0,0,1,0,1,0,29,2,0,1,0,0,2,0,1,7,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,10,3,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,24,0,0,0,3,0,1,0,2,0,0
ESP,0,0,1,0,1,15,0,0,36,18,0,0,29,0,0,0,1,0,0,0,1,38,0,0,0,0,19,20,27,76,0,0,0,0,36,0,20,0,13,76,0,0,17,0,13,74,7,0,5,0,11,0,77,0,149,0,0,0,20,0,0,0,1,3,4,3,24,15,21,0,0,9,94,0,1,42,0,0,0,0,0,7,0,0,0,0,0,0,0,2,7,1,3,0,0,0,48,1,0,1,0,0,0,0,0,0,8,0,0,0,0,35,14,0,8,1,7,3,3,0,0,19,0,72,1,1,9,9,17,0,46,0,0,6,1,5,16,12,17,0,0,0,0,0,0,0,0,4,11,1,0,0,1,1,121,0,0,6,3,0,1,0,1,0,0
EST,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,5,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FIN,0,0,0,0,0,0,0,0,11,13,0,0,5,0,0,0,2,0,0,0,0,2,0,0,0,0,8,4,0,41,0,0,0,0,0,0,0,0,8,25,0,0,9,0,1,0,1,11,0,0,0,0,12,0,38,0,0,0,5,0,0,0,0,0,4,4,19,4,0,0,0,1,17,0,0,14,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,3,0,1,0,4,0,0,0,0,3,0,7,0,0,6,1,6,0,0,0,0,0,0,2,0,0,16,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,41,0,0,0,1,0,0,0,0,0,0
FJI,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,0,0,1,0,8,5,0,0,42,29,0,0,38,0,0,2,3,0,0,1,0,54,0,0,0,0,86,46,9,138,0,6,0,0,9,0,1,1,19,105,0,0,11,0,92,2,3,77,1,0,12,2,0,0,155,0,1,0,20,0,0,0,0,3,5,2,19,14,13,1,3,10,136,0,0,68,0,3,0,2,0,8,1,0,19,1,0,1,0,1,9,0,50,1,2,0,28,2,0,0,0,0,0,0,1,0,5,0,0,0,0,50,12,0,3,2,2,0,5,0,0,20,0,29,0,1,6,12,14,0,17,0,4,13,0,1,2,2,24,0,0,0,0,3,0,0,0,130,15,5,0,0,3,0,198,0,0,4,27,0,0,0,5,0,1
GAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,0,0,1,0,38,5,1,0,87,43,0,0,60,0,0,6,11,2,0,2,0,49,0,0,0,0,83,65,10,695,0,0,0,0,8,1,2,8,24,253,0,0,28,0,15,1,11,149,3,0,38,1,155,0,0,1,0,0,65,0,0,0,0,1,11,10,64,30,20,13,4,25,185,1,8,63,0,1,0,1,0,37,2,0,4,0,0,0,0,1,2,3,1,0,0,0,25,5,0,2,0,0,0,0,3,0,33,0,0,0,7,95,36,0,26,1,33,0,1,1,0,30,0,39,1,2,22,15,39,0,61,3,0,42,0,6,2,8,50,0,0,0,0,7,0,0,0,7,26,13,0,2,4,0,413,0,0,1,9,0,0,0,4,0,0
GEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
GMB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRC,0,0,0,0,3,0,0,0,7,4,0,0,6,0,0,0,2,0,0,0,0,3,0,0,0,0,8,6,1,12,0,0,0,0,0,0,0,11,4,25,0,0,5,0,2,0,2,20,0,0,5,0,20,0,65,1,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,2,26,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,6,0,0,0,1,0,0,0,0,4,0,2,0,0,0,2,0,0,5,0,0,1,0,5,1,2,7,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,30,0,0,0,2,0,0,0,1,0,0
GTM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HRV,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
HUN,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,12,0,0,1,0,1,0,1,4,0,0,4,0,5,0,11,0,0,0,1,0,0,0,0,0,0,0,2,4,3,1,0,1,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,8,3,0,0,0,0,0,0,4,7,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0
IDN,0,0,0,0,2,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,0,0,4,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,19,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,9,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
IND,0,0,0,0,4,2,0,0,62,5,0,0,6,0,0,2,2,0,0,0,0,8,0,0,0,1,36,18,2,93,0,1,0,0,2,0,0,1,22,33,0,0,8,0,1,0,29,24,1,2,19,0,19,0,64,0,0,0,4,0,0,0,0,0,2,2,0,4,7,3,1,6,21,0,5,21,2,1,0,0,0,29,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,1,0,33,0,0,0,1,6,12,1,6,3,4,0,0,1,1,7,0,10,0,2,5,18,7,0,20,0,0,51,0,1,9,1,6,0,0,0,0,12,0,0,0,1,3,12,0,0,1,0,256,0,0,0,19,0,0,0,7,0,0
IRL,0,0,0,0,0,0,0,0,7,7,0,0,4,0,0,0,0,0,0,1,0,7,0,1,0,0,8,5,0,6,0,0,0,0,1,0,0,0,3,18,0,0,4,0,1,0,2,15,3,0,4,0,14,0,30,0,0,0,1,0,0,0,0,2,4,0,4,0,3,2,0,1,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,0,0,0,2,0,2,0,0,1,2,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,19,0,0,0,2,0,0,0,1,0,0
IRN,0,0,0,0,1,0,0,0,31,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,0,0,26,0,0,0,0,1,0,0,0,9,16,0,0,5,0,4,0,0,21,2,0,0,0,13,0,20,1,0,0,1,0,0,0,0,1,3,0,7,3,0,3,0,0,14,0,4,6,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,0,0,0,0,5,0,0,4,1,12,0,0,1,0,2,0,4,0,4,1,9,1,0,3,0,0,0,0,0,8,2,4,0,0,3,0,0,0,0,0,1,15,2,0,0,0,0,64,0,0,0,1,0,0,0,0,0,0
IRQ,0,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,1,0,3,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
ISL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,0,0,0,0,0,0,0,0,7,5,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,13,10,1,13,0,0,0,0,0,0,0,1,4,27,0,0,4,0,0,0,0,9,0,0,1,0,10,0,25,0,0,0,2,0,0,0,0,0,1,0,6,1,0,0,0,0,16,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,3,0,0,0,0,0,0,7,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,0,0,0,0,0,0,0,0,0,0
ITA,0,0,3,0,11,5,0,0,41,35,0,0,39,0,0,2,1,0,0,2,0,20,0,0,0,0,45,64,5,59,0,0,0,0,3,0,1,1,11,110,0,0,8,0,4,2,2,94,5,0,17,2,136,0,185,0,0,0,26,0,0,0,0,4,7,1,21,18,14,0,1,16,0,1,2,33,0,0,0,0,0,7,0,0,1,0,1,0,0,0,8,0,1,0,0,0,7,0,0,2,0,0,1,0,0,0,4,0,0,0,0,45,26,0,4,0,6,0,0,0,0,17,0,23,0,1,7,10,15,1,7,0,0,17,0,6,4,4,24,0,0,0,0,0,0,0,0,2,9,2,0,0,0,0,183,1,1,0,3,0,0,0,1,0,0
JAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JOR,0,0,0,0,12,0,0,0,14,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,2,5,0,4,2,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,17,0,0,0,1,0,1,0,0,0,0
JPN,0,0,4,0,1,1,1,0,29,4,0,0,8,0,0,19,1,0,0,0,0,15,0,1,0,0,34,16,1,261,0,0,0,0,2,0,0,0,8,53,0,0,5,0,0,2,7,42,0,0,14,0,68,0,63,0,0,0,4,0,0,0,0,0,2,19,21,1,6,0,0,4,33,0,1,0,1,1,0,2,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,2,0,0,6,0,1,0,0,0,24,0,0,0,1,8,7,1,11,0,2,0,2,2,0,6,0,8,0,1,0,1,7,0,3,0,0,14,0,3,1,10,13,0,0,0,0,32,0,0,0,1,6,29,0,0,0,0,140,0,0,0,27,0,0,0,0,0,0
